,Y_pred,Y_test,Difference
36124,88.201,120.0,31.799
36125,88.201,120.0,31.799
36126,88.201,120.0,31.799
36127,88.201,120.0,31.799
36128,88.201,120.0,31.799
36129,88.201,120.0,31.799
36130,88.201,120.0,31.799
36131,88.201,120.0,31.799
36132,88.201,120.0,31.799
36133,88.201,120.0,31.799
36134,88.201,120.0,31.799
36135,109.286,62.0,47.286
36136,109.286,62.0,47.286
36137,109.286,62.0,47.286
36138,109.286,62.0,47.286
36139,109.286,62.0,47.286
36140,109.905,84.0,25.905
36141,101.828,60.0,41.828
36142,101.828,60.0,41.828
36143,129.418,76.5,52.918
36144,129.418,76.5,52.918
36145,110.52,68.0,42.52
36146,110.52,68.0,42.52
36147,92.284,76.5,15.784
36148,83.22,86.0,2.78
36149,83.22,86.0,2.78
36150,83.22,86.0,2.78
36151,83.22,86.0,2.78
36152,83.22,86.0,2.78
36153,83.22,86.0,2.78
36154,83.22,86.0,2.78
36155,83.22,86.0,2.78
36156,83.22,86.0,2.78
36157,83.22,86.0,2.78
36158,94.908,86.0,8.908
36159,94.908,86.0,8.908
36160,94.908,86.0,8.908
36161,94.908,86.0,8.908
36162,94.908,86.0,8.908
36163,94.908,86.0,8.908
36164,94.908,86.0,8.908
36165,94.908,86.0,8.908
36166,94.908,86.0,8.908
36167,94.908,86.0,8.908
36168,97.439,86.0,11.439
36169,97.439,86.0,11.439
36170,97.439,86.0,11.439
36171,97.439,86.0,11.439
36172,97.439,86.0,11.439
36173,97.439,86.0,11.439
36174,97.439,86.0,11.439
36175,97.439,86.0,11.439
36176,97.439,86.0,11.439
36177,97.439,86.0,11.439
36178,88.387,86.0,2.387
36179,88.387,86.0,2.387
36180,88.387,86.0,2.387
36181,88.387,86.0,2.387
36182,88.387,86.0,2.387
36183,88.387,86.0,2.387
36184,88.387,86.0,2.387
36185,88.387,86.0,2.387
36186,88.387,86.0,2.387
36187,88.387,86.0,2.387
36188,106.629,86.0,20.629
36189,106.629,86.0,20.629
36190,106.629,86.0,20.629
36191,106.629,86.0,20.629
36192,106.629,86.0,20.629
36193,106.629,86.0,20.629
36194,106.629,86.0,20.629
36195,106.629,86.0,20.629
36196,106.629,86.0,20.629
36197,106.629,86.0,20.629
36198,103.048,75.0,28.048
36199,103.048,75.0,28.048
36200,103.048,75.0,28.048
36201,103.048,75.0,28.048
36202,103.048,75.0,28.048
36203,103.048,75.0,28.048
36204,103.048,75.0,28.048
36205,103.048,75.0,28.048
36206,103.048,75.0,28.048
36207,103.048,75.0,28.048
36208,103.048,75.0,28.048
36209,103.048,75.0,28.048
36210,103.048,75.0,28.048
36211,103.048,75.0,28.048
36212,103.048,75.0,28.048
36213,103.048,75.0,28.048
36214,103.048,75.0,28.048
36215,103.048,75.0,28.048
36216,103.048,75.0,28.048
36217,103.048,75.0,28.048
36218,103.048,75.0,28.048
36219,103.048,75.0,28.048
36220,103.048,75.0,28.048
36221,103.048,75.0,28.048
36222,103.048,75.0,28.048
36223,103.048,75.0,28.048
36224,103.048,75.0,28.048
36225,103.048,75.0,28.048
36226,103.048,75.0,28.048
36227,103.048,75.0,28.048
36228,103.048,75.0,28.048
36229,121.603,99.5,22.103
36230,83.673,64.5,19.173
36231,83.673,64.5,19.173
36232,83.673,0.0,83.673
36233,83.673,0.0,83.673
36234,101.599,62.0,39.599
36235,101.599,62.0,39.599
36236,101.599,62.0,39.599
36237,101.599,62.0,39.599
36238,101.599,62.0,39.599
36239,101.599,62.0,39.599
36240,101.599,62.0,39.599
36241,101.599,62.0,39.599
36242,101.599,62.0,39.599
36243,101.599,62.0,39.599
36244,101.599,62.0,39.599
36245,101.599,62.0,39.599
36246,101.599,62.0,39.599
36247,101.599,62.0,39.599
36248,101.599,62.0,39.599
36249,101.599,62.0,39.599
36250,108.12,84.0,24.12
36251,108.12,84.0,24.12
36252,95.297,60.0,35.297
36253,92.066,0.0,92.066
36254,92.066,0.0,92.066
36255,99.372,68.0,31.372
36256,108.421,63.75,44.671
36257,108.421,63.75,44.671
36258,86.962,80.44,6.522
36259,81.258,86.0,4.742
36260,81.258,86.0,4.742
36261,81.258,86.0,4.742
36262,81.258,86.0,4.742
36263,81.258,86.0,4.742
36264,61.241,0.0,61.241
36265,92.029,62.0,30.029
36266,92.029,62.0,30.029
36267,92.029,62.0,30.029
36268,92.029,62.0,30.029
36269,92.029,62.0,30.029
36270,92.029,62.0,30.029
36271,92.029,62.0,30.029
36272,92.029,62.0,30.029
36273,92.029,62.0,30.029
36274,92.029,62.0,30.029
36275,92.029,62.0,30.029
36276,92.029,62.0,30.029
36277,92.029,62.0,30.029
36278,92.029,62.0,30.029
36279,92.029,62.0,30.029
36280,92.029,62.0,30.029
36281,107.022,84.0,23.022
36282,107.022,84.0,23.022
36283,107.022,84.0,23.022
36284,107.022,84.0,23.022
36285,91.898,62.0,29.898
36286,79.673,0.0,79.673
36287,79.673,0.0,79.673
36288,129.202,76.5,52.702
36289,112.047,76.5,35.547
36290,96.888,109.0,12.112
36291,96.888,109.0,12.112
36292,103.652,109.0,5.348
36293,103.652,109.0,5.348
36294,103.652,109.0,5.348
36295,103.652,109.0,5.348
36296,103.652,109.0,5.348
36297,103.652,109.0,5.348
36298,103.652,109.0,5.348
36299,103.652,109.0,5.348
36300,103.652,109.0,5.348
36301,103.652,109.0,5.348
36302,103.652,109.0,5.348
36303,103.652,109.0,5.348
36304,103.652,109.0,5.348
36305,103.652,109.0,5.348
36306,103.652,109.0,5.348
36307,103.652,109.0,5.348
36308,103.652,109.0,5.348
36309,103.652,109.0,5.348
36310,103.652,109.0,5.348
36311,103.652,109.0,5.348
36312,103.652,109.0,5.348
36313,103.652,109.0,5.348
36314,103.652,109.0,5.348
36315,103.652,109.0,5.348
36316,103.652,109.0,5.348
36317,103.652,109.0,5.348
36318,103.652,109.0,5.348
36319,103.652,109.0,5.348
36320,103.652,109.0,5.348
36321,103.652,109.0,5.348
36322,103.652,109.0,5.348
36323,103.652,109.0,5.348
36324,89.666,87.0,2.666
36325,89.666,87.0,2.666
36326,89.666,87.0,2.666
36327,89.666,87.0,2.666
36328,89.666,87.0,2.666
36329,89.666,87.0,2.666
36330,89.666,87.0,2.666
36331,89.666,87.0,2.666
36332,89.666,87.0,2.666
36333,89.666,87.0,2.666
36334,89.666,87.0,2.666
36335,89.666,87.0,2.666
36336,89.666,87.0,2.666
36337,89.666,87.0,2.666
36338,89.666,87.0,2.666
36339,89.666,87.0,2.666
36340,89.666,87.0,2.666
36341,89.666,87.0,2.666
36342,89.666,87.0,2.666
36343,89.666,87.0,2.666
36344,89.666,87.0,2.666
36345,85.629,76.5,9.129
36346,88.4,68.0,20.4
36347,96.271,65.0,31.271
36348,96.271,65.0,31.271
36349,96.271,65.0,31.271
36350,96.271,65.0,31.271
36351,96.271,65.0,31.271
36352,83.37,72.5,10.87
36353,76.554,0.0,76.554
36354,97.097,96.0,1.097
36355,92.504,62.0,30.504
36356,92.504,62.0,30.504
36357,92.504,62.0,30.504
36358,92.504,62.0,30.504
36359,92.504,62.0,30.504
36360,92.504,62.0,30.504
36361,92.504,62.0,30.504
36362,92.504,62.0,30.504
36363,92.504,62.0,30.504
36364,92.504,62.0,30.504
36365,92.504,62.0,30.504
36366,92.504,62.0,30.504
36367,92.504,62.0,30.504
36368,92.504,62.0,30.504
36369,92.504,62.0,30.504
36370,92.504,62.0,30.504
36371,92.504,62.0,30.504
36372,92.504,62.0,30.504
36373,92.504,62.0,30.504
36374,92.504,62.0,30.504
36375,92.504,62.0,30.504
36376,92.504,62.0,30.504
36377,92.504,62.0,30.504
36378,92.504,62.0,30.504
36379,92.504,62.0,30.504
36380,92.504,62.0,30.504
36381,92.504,62.0,30.504
36382,92.504,62.0,30.504
36383,92.504,62.0,30.504
36384,93.166,60.0,33.166
36385,93.166,60.0,33.166
36386,95.414,62.0,33.414
36387,95.414,62.0,33.414
36388,95.414,62.0,33.414
36389,95.414,62.0,33.414
36390,95.414,62.0,33.414
36391,95.414,62.0,33.414
36392,95.414,62.0,33.414
36393,95.414,62.0,33.414
36394,95.414,62.0,33.414
36395,95.414,62.0,33.414
36396,95.414,62.0,33.414
36397,95.414,62.0,33.414
36398,95.414,62.0,33.414
36399,95.414,62.0,33.414
36400,95.414,62.0,33.414
36401,95.414,62.0,33.414
36402,95.414,62.0,33.414
36403,95.414,62.0,33.414
36404,95.414,62.0,33.414
36405,95.414,62.0,33.414
36406,95.414,62.0,33.414
36407,95.414,62.0,33.414
36408,95.414,62.0,33.414
36409,95.414,62.0,33.414
36410,95.414,62.0,33.414
36411,95.414,62.0,33.414
36412,95.414,62.0,33.414
36413,95.414,62.0,33.414
36414,95.414,62.0,33.414
36415,83.633,60.0,23.633
36416,83.633,60.0,23.633
36417,100.185,62.0,38.185
36418,100.185,62.0,38.185
36419,100.185,62.0,38.185
36420,100.185,62.0,38.185
36421,100.185,62.0,38.185
36422,100.185,62.0,38.185
36423,100.185,62.0,38.185
36424,100.185,62.0,38.185
36425,100.185,62.0,38.185
36426,100.185,62.0,38.185
36427,100.185,62.0,38.185
36428,100.185,62.0,38.185
36429,100.185,62.0,38.185
36430,100.185,62.0,38.185
36431,100.185,62.0,38.185
36432,100.185,62.0,38.185
36433,100.185,62.0,38.185
36434,100.185,62.0,38.185
36435,100.185,62.0,38.185
36436,100.185,62.0,38.185
36437,100.185,62.0,38.185
36438,100.185,62.0,38.185
36439,100.185,62.0,38.185
36440,100.185,62.0,38.185
36441,100.185,62.0,38.185
36442,100.185,62.0,38.185
36443,100.185,62.0,38.185
36444,100.185,62.0,38.185
36445,100.185,62.0,38.185
36446,101.311,60.0,41.311
36447,101.311,60.0,41.311
36448,100.187,48.0,52.187
36449,100.187,48.0,52.187
36450,100.187,48.0,52.187
36451,100.187,48.0,52.187
36452,100.187,48.0,52.187
36453,100.187,48.0,52.187
36454,100.187,48.0,52.187
36455,100.187,48.0,52.187
36456,100.187,48.0,52.187
36457,100.187,48.0,52.187
36458,100.187,48.0,52.187
36459,100.187,48.0,52.187
36460,100.187,48.0,52.187
36461,100.187,48.0,52.187
36462,100.187,48.0,52.187
36463,100.187,48.0,52.187
36464,100.187,48.0,52.187
36465,100.187,48.0,52.187
36466,100.187,48.0,52.187
36467,100.187,48.0,52.187
36468,100.187,48.0,52.187
36469,100.187,48.0,52.187
36470,100.187,48.0,52.187
36471,100.187,48.0,52.187
36472,94.883,48.0,46.883
36473,97.785,48.0,49.785
36474,97.785,48.0,49.785
36475,97.785,48.0,49.785
36476,97.785,48.0,49.785
36477,97.785,48.0,49.785
36478,97.785,48.0,49.785
36479,97.785,48.0,49.785
36480,97.785,48.0,49.785
36481,97.785,48.0,49.785
36482,97.785,48.0,49.785
36483,97.785,48.0,49.785
36484,97.785,48.0,49.785
36485,97.785,48.0,49.785
36486,97.785,48.0,49.785
36487,97.785,48.0,49.785
36488,97.785,48.0,49.785
36489,97.785,48.0,49.785
36490,97.785,48.0,49.785
36491,97.785,48.0,49.785
36492,97.785,48.0,49.785
36493,97.785,48.0,49.785
36494,97.785,48.0,49.785
36495,97.785,48.0,49.785
36496,97.785,48.0,49.785
36497,89.69,48.0,41.69
36498,81.596,48.0,33.596
36499,81.596,48.0,33.596
36500,81.596,48.0,33.596
36501,81.596,48.0,33.596
36502,81.596,48.0,33.596
36503,81.596,48.0,33.596
36504,81.596,48.0,33.596
36505,81.596,48.0,33.596
36506,81.596,48.0,33.596
36507,81.596,48.0,33.596
36508,81.596,48.0,33.596
36509,81.596,48.0,33.596
36510,81.596,48.0,33.596
36511,81.596,48.0,33.596
36512,81.596,48.0,33.596
36513,81.596,48.0,33.596
36514,81.596,48.0,33.596
36515,81.596,48.0,33.596
36516,81.596,48.0,33.596
36517,81.596,48.0,33.596
36518,81.596,48.0,33.596
36519,81.596,48.0,33.596
36520,81.596,48.0,33.596
36521,81.596,48.0,33.596
36522,76.766,48.0,28.766
36523,103.915,76.5,27.415
36524,96.774,76.5,20.274
36525,96.774,76.5,20.274
36526,88.12,90.0,1.88
36527,88.12,90.0,1.88
36528,88.12,90.0,1.88
36529,88.12,90.0,1.88
36530,88.12,90.0,1.88
36531,88.12,90.0,1.88
36532,88.12,90.0,1.88
36533,88.12,90.0,1.88
36534,88.12,90.0,1.88
36535,88.12,90.0,1.88
36536,88.12,90.0,1.88
36537,88.12,90.0,1.88
36538,110.921,60.0,50.921
36539,72.804,57.0,15.804
36540,62.166,60.0,2.166
36541,62.166,60.0,2.166
36542,62.166,60.0,2.166
36543,110.921,60.0,50.921
36544,62.166,60.0,2.166
36545,62.166,60.0,2.166
36546,60.15,57.0,3.15
36547,62.166,60.0,2.166
36548,110.921,60.0,50.921
36549,40.474,60.0,19.526
36550,53.177,57.0,3.823
36551,110.921,60.0,50.921
36552,110.921,60.0,50.921
36553,62.166,60.0,2.166
36554,62.166,60.0,2.166
36555,62.166,60.0,2.166
36556,110.921,60.0,50.921
36557,110.921,60.0,50.921
36558,40.474,60.0,19.526
36559,75.049,76.5,1.451
36560,91.05,0.0,91.05
36561,27.673,0.0,27.673
36562,80.386,0.0,80.386
36563,71.442,0.0,71.442
36564,100.761,65.0,35.761
36565,71.542,76.5,4.958
36566,49.837,0.0,49.837
36567,74.352,55.96,18.392
36568,77.529,68.0,9.529
36569,87.712,0.0,87.712
36570,78.766,0.0,78.766
36571,67.832,0.0,67.832
36572,98.568,0.0,98.568
36573,77.33,0.0,77.33
36574,104.84,0.0,104.84
36575,86.78,0.0,86.78
36576,98.742,0.0,98.742
36577,88.799,0.0,88.799
36578,97.38,0.0,97.38
36579,102.588,0.0,102.588
36580,95.619,0.0,95.619
36581,96.837,0.0,96.837
36582,58.465,0.0,58.465
36583,65.99,0.0,65.99
36584,99.63,0.0,99.63
36585,112.737,76.5,36.237
36586,112.737,76.5,36.237
36587,112.737,76.5,36.237
36588,112.737,76.5,36.237
36589,105.015,76.5,28.515
36590,105.015,76.5,28.515
36591,85.985,0.0,85.985
36592,96.405,76.5,19.905
36593,91.252,65.0,26.252
36594,70.998,65.0,5.998
36595,96.89,65.0,31.89
36596,96.767,65.0,31.767
36597,99.308,6.0,93.308
36598,95.773,65.0,30.773
36599,94.252,6.0,88.252
36600,103.624,65.0,38.624
36601,101.7,65.0,36.7
36602,102.534,65.0,37.534
36603,102.234,65.0,37.234
36604,105.113,65.0,40.113
36605,103.521,65.0,38.521
36606,104.064,65.0,39.064
36607,104.419,65.0,39.419
36608,105.017,65.0,40.017
36609,104.496,65.0,39.496
36610,105.119,66.0,39.119
36611,104.495,65.67,38.825
36612,104.951,66.0,38.951
36613,105.173,66.0,39.173
36614,104.581,66.0,38.581
36615,104.325,65.0,39.325
36616,105.122,65.0,40.122
36617,105.035,65.0,40.035
36618,105.179,68.0,37.179
36619,105.018,66.0,39.018
36620,104.568,65.0,39.568
36621,103.574,65.0,38.574
36622,104.978,65.0,39.978
36623,105.122,65.0,40.122
36624,105.152,65.0,40.152
36625,105.178,75.0,30.178
36626,105.171,65.0,40.171
36627,105.163,65.0,40.163
36628,105.051,65.0,40.051
36629,105.179,67.0,38.179
36630,105.143,65.0,40.143
36631,105.167,65.0,40.167
36632,105.178,67.0,38.178
36633,105.178,65.0,40.178
36634,105.179,65.0,40.179
36635,105.18,65.0,40.18
36636,105.179,65.0,40.179
36637,105.179,65.0,40.179
36638,105.181,65.0,40.181
36639,105.179,67.0,38.179
36640,105.179,67.0,38.179
36641,105.179,67.0,38.179
36642,105.179,65.0,40.179
36643,105.179,65.0,40.179
36644,105.179,65.0,40.179
36645,105.179,65.0,40.179
36646,105.179,65.0,40.179
36647,105.179,65.0,40.179
36648,105.179,65.0,40.179
36649,105.179,65.0,40.179
36650,105.179,65.0,40.179
36651,105.179,65.0,40.179
36652,105.179,65.0,40.179
36653,105.179,67.0,38.179
36654,105.179,67.0,38.179
36655,105.179,67.0,38.179
36656,105.179,65.0,40.179
36657,105.179,65.0,40.179
36658,105.179,65.0,40.179
36659,105.179,65.0,40.179
36660,105.179,65.0,40.179
36661,105.179,65.0,40.179
36662,105.179,65.0,40.179
36663,105.179,65.0,40.179
36664,105.179,65.0,40.179
36665,105.179,65.0,40.179
36666,105.179,65.0,40.179
36667,105.179,65.0,40.179
36668,105.179,65.0,40.179
36669,105.179,65.0,40.179
36670,105.179,65.0,40.179
36671,105.179,67.0,38.179
36672,93.964,65.0,28.964
36673,53.796,65.0,11.204
36674,72.061,89.0,16.939
36675,94.565,68.0,26.565
36676,94.398,76.5,17.898
36677,94.048,81.0,13.048
36678,105.207,90.0,15.207
36679,81.969,76.5,5.469
36680,72.453,80.0,7.547
36681,59.359,90.0,30.641
36682,86.066,81.0,5.066
36683,105.641,76.0,29.641
36684,105.641,76.0,29.641
36685,105.641,76.0,29.641
36686,105.641,76.0,29.641
36687,88.889,76.5,12.389
36688,110.165,76.5,33.665
36689,76.706,76.5,0.206
36690,76.706,76.5,0.206
36691,102.184,75.0,27.184
36692,55.792,98.0,42.208
36693,97.026,81.0,16.026
36694,64.064,85.0,20.936
36695,61.768,85.0,23.232
36696,86.13,98.0,11.87
36697,81.393,89.0,7.607
36698,86.13,98.0,11.87
36699,105.748,81.0,24.748
36700,72.953,75.0,2.047
36701,79.537,62.8,16.737
36702,79.537,62.8,16.737
36703,79.537,62.8,16.737
36704,79.537,62.8,16.737
36705,79.537,62.8,16.737
36706,79.537,62.8,16.737
36707,79.537,62.8,16.737
36708,79.537,62.8,16.737
36709,79.537,62.8,16.737
36710,79.537,62.8,16.737
36711,79.537,62.8,16.737
36712,79.537,62.8,16.737
36713,79.537,62.8,16.737
36714,79.537,62.8,16.737
36715,79.537,62.8,16.737
36716,79.537,62.8,16.737
36717,79.537,62.8,16.737
36718,79.537,62.8,16.737
36719,79.537,62.8,16.737
36720,79.537,62.8,16.737
36721,79.537,62.8,16.737
36722,79.537,62.8,16.737
36723,79.537,62.8,16.737
36724,79.537,62.8,16.737
36725,79.537,62.8,16.737
36726,79.537,62.8,16.737
36727,79.537,62.8,16.737
36728,79.537,62.8,16.737
36729,79.537,62.8,16.737
36730,79.537,62.8,16.737
36731,120.228,76.5,43.728
36732,88.05,75.0,13.05
36733,88.05,75.0,13.05
36734,88.05,75.0,13.05
36735,94.124,75.0,19.124
36736,103.73,80.0,23.73
36737,99.377,76.5,22.877
36738,84.523,76.5,8.023
36739,84.426,75.0,9.426
36740,84.861,90.0,5.139
36741,82.602,67.0,15.602
36742,72.15,75.0,2.85
36743,104.957,105.0,0.043
36744,103.619,105.0,1.381
36745,81.02,124.0,42.98
36746,87.286,75.0,12.286
36747,97.352,65.0,32.352
36748,77.976,138.0,60.024
36749,100.255,65.0,35.255
36750,62.183,65.0,2.817
36751,91.791,65.0,26.791
36752,104.028,67.0,37.028
36753,81.996,67.0,14.996
36754,101.761,65.0,36.761
36755,106.104,65.0,41.104
36756,82.422,65.0,17.422
36757,90.483,65.0,25.483
36758,84.512,65.0,19.512
36759,104.606,65.0,39.606
36760,105.076,77.0,28.076
36761,104.912,107.0,2.088
36762,82.547,138.0,55.453
36763,105.783,133.0,27.217
36764,97.161,106.0,8.839
36765,112.932,123.5,10.568
36766,88.339,67.0,21.339
36767,105.363,76.5,28.863
36768,69.495,138.0,68.505
36769,107.658,76.5,31.158
36770,70.2,79.0,8.8
36771,70.8,0.0,70.8
36772,81.922,96.0,14.078
36773,78.473,74.0,4.473
36774,97.097,96.0,1.097
36775,97.097,96.0,1.097
36776,44.619,0.0,44.619
36777,23.157,0.0,23.157
36778,104.504,89.0,15.504
36779,109.195,76.5,32.695
36780,107.788,76.5,31.288
36781,79.644,105.0,25.356
36782,105.101,98.0,7.101
36783,99.112,85.0,14.112
36784,102.999,60.0,42.999
36785,68.253,76.5,8.247
36786,110.987,76.5,34.487
36787,110.987,76.5,34.487
36788,97.003,76.5,20.503
36789,97.003,76.5,20.503
36790,85.057,148.67,63.613
36791,97.682,76.5,21.182
36792,53.835,120.0,66.165
36793,90.105,12.0,78.105
36794,86.302,104.0,17.698
36795,107.665,153.0,45.335
36796,88.045,60.0,28.045
36797,88.045,60.0,28.045
36798,88.045,60.0,28.045
36799,88.045,60.0,28.045
36800,88.045,60.0,28.045
36801,88.045,60.0,28.045
36802,88.045,60.0,28.045
36803,88.045,60.0,28.045
36804,88.045,60.0,28.045
36805,88.045,60.0,28.045
36806,88.045,60.0,28.045
36807,88.045,60.0,28.045
36808,88.045,60.0,28.045
36809,88.045,60.0,28.045
36810,88.045,60.0,28.045
36811,88.045,60.0,28.045
36812,88.045,60.0,28.045
36813,88.045,60.0,28.045
36814,88.045,60.0,28.045
36815,88.045,60.0,28.045
36816,88.045,60.0,28.045
36817,88.045,60.0,28.045
36818,88.045,60.0,28.045
36819,88.045,60.0,28.045
36820,88.045,60.0,28.045
36821,88.045,60.0,28.045
36822,88.045,60.0,28.045
36823,88.045,60.0,28.045
36824,88.045,60.0,28.045
36825,88.045,60.0,28.045
36826,92.854,75.0,17.854
36827,91.929,76.5,15.429
36828,97.845,76.5,21.345
36829,95.523,146.0,50.477
36830,139.358,113.0,26.358
36831,139.358,113.0,26.358
36832,92.416,129.0,36.584
36833,56.014,128.0,71.986
36834,95.285,89.25,6.035
36835,101.856,89.25,12.606
36836,63.725,113.0,49.275
36837,63.725,113.0,49.275
36838,110.39,90.0,20.39
36839,110.125,106.0,4.125
36840,85.434,57.75,27.684
36841,124.248,95.33,28.918
36842,84.23,106.14,21.91
36843,85.992,170.0,84.008
36844,85.992,170.0,84.008
36845,85.992,170.0,84.008
36846,85.992,170.0,84.008
36847,85.992,170.0,84.008
36848,85.992,170.0,84.008
36849,85.992,170.0,84.008
36850,85.992,170.0,84.008
36851,85.992,170.0,84.008
36852,85.992,170.0,84.008
36853,85.992,170.0,84.008
36854,85.992,170.0,84.008
36855,85.992,170.0,84.008
36856,85.992,170.0,84.008
36857,85.992,170.0,84.008
36858,85.992,170.0,84.008
36859,85.992,170.0,84.008
36860,85.992,170.0,84.008
36861,85.992,170.0,84.008
36862,85.992,170.0,84.008
36863,85.992,170.0,84.008
36864,85.992,170.0,84.008
36865,85.992,170.0,84.008
36866,85.992,170.0,84.008
36867,85.992,170.0,84.008
36868,85.992,170.0,84.008
36869,85.992,170.0,84.008
36870,85.992,170.0,84.008
36871,85.992,170.0,84.008
36872,85.992,170.0,84.008
36873,85.992,170.0,84.008
36874,85.992,170.0,84.008
36875,85.992,170.0,84.008
36876,85.992,170.0,84.008
36877,85.992,170.0,84.008
36878,85.992,170.0,84.008
36879,85.992,170.0,84.008
36880,85.992,170.0,84.008
36881,85.992,170.0,84.008
36882,85.992,170.0,84.008
36883,85.992,170.0,84.008
36884,85.992,170.0,84.008
36885,85.992,170.0,84.008
36886,85.992,170.0,84.008
36887,85.992,170.0,84.008
36888,85.992,170.0,84.008
36889,85.992,170.0,84.008
36890,85.992,170.0,84.008
36891,85.992,170.0,84.008
36892,85.992,170.0,84.008
36893,85.992,170.0,84.008
36894,85.992,170.0,84.008
36895,85.992,170.0,84.008
36896,85.992,170.0,84.008
36897,85.992,170.0,84.008
36898,85.992,170.0,84.008
36899,85.992,170.0,84.008
36900,85.992,170.0,84.008
36901,85.992,170.0,84.008
36902,85.992,170.0,84.008
36903,85.992,170.0,84.008
36904,85.992,170.0,84.008
36905,85.992,170.0,84.008
36906,85.992,170.0,84.008
36907,85.992,170.0,84.008
36908,85.992,170.0,84.008
36909,85.992,170.0,84.008
36910,85.992,170.0,84.008
36911,85.992,170.0,84.008
36912,85.992,170.0,84.008
36913,85.992,170.0,84.008
36914,85.992,170.0,84.008
36915,115.21,95.13,20.08
36916,100.811,124.0,23.189
36917,140.334,106.0,34.334
36918,113.103,49.74,63.363
36919,127.621,55.96,71.661
36920,141.488,76.5,64.988
36921,141.488,76.5,64.988
36922,127.621,55.96,71.661
36923,129.459,76.5,52.959
36924,129.459,76.5,52.959
36925,105.179,0.0,105.179
36926,62.526,67.0,4.474
36927,138.399,76.5,61.899
36928,58.376,113.6,55.224
36929,66.867,98.0,31.133
36930,61.689,106.67,44.981
36931,45.922,0.0,45.922
36932,56.268,0.0,56.268
36933,108.857,76.5,32.357
36934,93.789,76.5,17.289
36935,151.125,156.0,4.875
36936,133.878,97.0,36.878
36937,118.921,76.5,42.421
36938,92.329,0.0,92.329
36939,112.377,0.0,112.377
36940,78.074,67.5,10.574
36941,109.926,0.0,109.926
36942,150.481,156.0,5.519
36943,107.529,0.0,107.529
36944,134.749,156.0,21.251
36945,128.025,78.0,50.025
36946,108.249,78.0,30.249
36947,91.219,65.0,26.219
36948,71.232,65.0,6.232
36949,88.842,65.0,23.842
36950,84.104,65.0,19.104
36951,171.766,89.25,82.516
36952,71.588,76.5,4.912
36953,134.345,153.0,18.655
36954,95.89,49.58,46.31
36955,111.423,76.5,34.923
36956,73.228,106.0,32.772
36957,73.228,106.0,32.772
36958,116.669,161.33,44.661
36959,73.228,106.0,32.772
36960,73.228,106.0,32.772
36961,105.08,100.8,4.28
36962,79.583,79.0,0.583
36963,77.112,105.0,27.888
36964,97.755,108.0,10.245
36965,97.29,105.0,7.71
36966,105.641,117.0,11.359
36967,99.726,0.0,99.726
36968,91.646,93.5,1.854
36969,104.431,105.25,0.819
36970,90.922,65.29,25.632
36971,86.092,77.56,8.532
36972,90.85,62.8,28.05
36973,90.85,62.8,28.05
36974,90.85,62.8,28.05
36975,90.85,62.8,28.05
36976,90.85,62.8,28.05
36977,90.85,62.8,28.05
